name,owner,id,path,changeType,additions,deletions
name,owner,id,path,changeType,additions,deletions
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjA4NTQzNzg=,README.md,MODIFIED,7,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjA4NTQzNzg=,double-checked-locking/etc/double_checked_locking.jpeg,ADDED,0,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjA4NTQzNzg=,double-checked-locking/pom.xml,ADDED,17,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjA4NTQzNzg=,double-checked-locking/src/main/java/com/iluwatar/App.java,ADDED,30,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjA4NTQzNzg=,double-checked-locking/src/main/java/com/iluwatar/Inventory.java,ADDED,36,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjA4NTQzNzg=,double-checked-locking/src/main/java/com/iluwatar/Item.java,ADDED,6,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjA4NTQzNzg=,pom.xml,MODIFIED,1,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjA4NTQzNzg=,singleton/src/main/java/com/iluwatar/IvoryTower.java,MODIFIED,1,2
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjEwMTE4NzM=,builder/src/main/java/com/iluwatar/HairType.java,MODIFIED,2,2
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjEwMTE4NzM=,builder/src/main/java/com/iluwatar/Hero.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjEwODY4NzM=,README.md,MODIFIED,9,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjEwODY4NzM=,model-view-presenter/etc/data/test.txt,ADDED,2,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjEwODY4NzM=,model-view-presenter/etc/model-view-presenter.jpg,ADDED,0,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjEwODY4NzM=,model-view-presenter/pom.xml,ADDED,28,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjEwODY4NzM=,model-view-presenter/src/main/java/com/iluwatar/FileLoader.java,ADDED,80,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjEwODY4NzM=,model-view-presenter/src/main/java/com/iluwatar/FileSelectorJFrame.java,ADDED,200,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjEwODY4NzM=,model-view-presenter/src/main/java/com/iluwatar/FileSelectorPresenter.java,ADDED,76,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjEwODY4NzM=,model-view-presenter/src/main/java/com/iluwatar/FileSelectorStub.java,ADDED,109,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjEwODY4NzM=,model-view-presenter/src/main/java/com/iluwatar/FileSelectorView.java,ADDED,62,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjEwODY4NzM=,model-view-presenter/src/main/java/com/iluwatar/MainApp.java,ADDED,12,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjEwODY4NzM=,model-view-presenter/src/test/java/com/iluwatar/FileSelectorPresenterTest.java,ADDED,122,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjEwODY4NzM=,pom.xml,MODIFIED,2,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,abstract-factory/src/main/java/com/iluwatar/App.java,MODIFIED,20,20
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,adapter/src/main/java/com/iluwatar/App.java,MODIFIED,14,16
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,bridge/src/main/java/com/iluwatar/App.java,MODIFIED,25,28
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,builder/src/main/java/com/iluwatar/App.java,MODIFIED,32,36
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,chain/src/main/java/com/iluwatar/App.java,MODIFIED,13,14
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,command/src/main/java/com/iluwatar/App.java,MODIFIED,17,19
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,composite/src/main/java/com/iluwatar/App.java,MODIFIED,17,18
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,decorator/src/main/java/com/iluwatar/App.java,MODIFIED,16,18
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,double-checked-locking/src/main/java/com/iluwatar/App.java,MODIFIED,17,20
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,facade/src/main/java/com/iluwatar/App.java,MODIFIED,9,11
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,factory-method/src/main/java/com/iluwatar/App.java,MODIFIED,21,23
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,flyweight/src/main/java/com/iluwatar/App.java,MODIFIED,9,10
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,interpreter/src/main/java/com/iluwatar/App.java,MODIFIED,54,55
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,iterator/src/main/java/com/iluwatar/App.java,MODIFIED,34,35
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,mediator/src/main/java/com/iluwatar/App.java,MODIFIED,21,23
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,memento/src/main/java/com/iluwatar/App.java,MODIFIED,27,30
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,observer/src/main/java/com/iluwatar/App.java,MODIFIED,15,17
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,prototype/src/main/java/com/iluwatar/App.java,MODIFIED,27,28
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,proxy/src/main/java/com/iluwatar/App.java,MODIFIED,12,14
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,singleton/src/main/java/com/iluwatar/App.java,MODIFIED,12,13
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,state/src/main/java/com/iluwatar/App.java,MODIFIED,14,16
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,strategy/src/main/java/com/iluwatar/App.java,MODIFIED,15,16
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,template-method/src/main/java/com/iluwatar/App.java,MODIFIED,10,12
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjIzNjA1OTk=,visitor/src/main/java/com/iluwatar/App.java,MODIFIED,14,15
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MTIzOTI=,LICENSE.md,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,abstract-factory/src/main/java/com/iluwatar/App.java,MODIFIED,16,16
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,abstract-factory/src/main/java/com/iluwatar/ElfArmy.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,abstract-factory/src/main/java/com/iluwatar/ElfCastle.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,abstract-factory/src/main/java/com/iluwatar/ElfKing.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,abstract-factory/src/main/java/com/iluwatar/ElfKingdomFactory.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,abstract-factory/src/main/java/com/iluwatar/KingdomFactory.java,MODIFIED,4,2
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,abstract-factory/src/main/java/com/iluwatar/OrcArmy.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,abstract-factory/src/main/java/com/iluwatar/OrcCastle.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,abstract-factory/src/main/java/com/iluwatar/OrcKing.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,abstract-factory/src/main/java/com/iluwatar/OrcKingdomFactory.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,adapter/src/main/java/com/iluwatar/App.java,MODIFIED,7,7
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,adapter/src/main/java/com/iluwatar/Engineer.java,MODIFIED,2,2
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,adapter/src/main/java/com/iluwatar/GnomeEngineer.java,MODIFIED,5,6
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,adapter/src/main/java/com/iluwatar/GnomeEngineeringManager.java,MODIFIED,4,5
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,adapter/src/main/java/com/iluwatar/GoblinGlider.java,MODIFIED,3,3
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,bridge/src/main/java/com/iluwatar/App.java,MODIFIED,22,19
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,bridge/src/main/java/com/iluwatar/BlindingMagicWeapon.java,MODIFIED,2,2
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,bridge/src/main/java/com/iluwatar/Excalibur.java,MODIFIED,2,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,bridge/src/main/java/com/iluwatar/FlyingMagicWeapon.java,MODIFIED,3,3
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,bridge/src/main/java/com/iluwatar/MagicWeapon.java,MODIFIED,7,7
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,bridge/src/main/java/com/iluwatar/MagicWeaponImp.java,MODIFIED,4,4
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,bridge/src/main/java/com/iluwatar/Mjollnir.java,MODIFIED,2,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,bridge/src/main/java/com/iluwatar/SoulEatingMagicWeapon.java,MODIFIED,3,3
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,bridge/src/main/java/com/iluwatar/SoulEatingMagicWeaponImp.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,builder/src/main/java/com/iluwatar/App.java,MODIFIED,17,22
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,builder/src/main/java/com/iluwatar/Armor.java,MODIFIED,15,7
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,builder/src/main/java/com/iluwatar/HairColor.java,MODIFIED,18,8
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,builder/src/main/java/com/iluwatar/HairType.java,MODIFIED,17,7
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,builder/src/main/java/com/iluwatar/Hero.java,MODIFIED,11,10
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,builder/src/main/java/com/iluwatar/Profession.java,MODIFIED,15,7
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,builder/src/main/java/com/iluwatar/Weapon.java,MODIFIED,18,8
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,chain/src/main/java/com/iluwatar/App.java,MODIFIED,9,8
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,chain/src/main/java/com/iluwatar/OrcCommander.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,chain/src/main/java/com/iluwatar/OrcKing.java,MODIFIED,5,5
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,chain/src/main/java/com/iluwatar/OrcOfficer.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,chain/src/main/java/com/iluwatar/RequestHandler.java,MODIFIED,2,2
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,chain/src/main/java/com/iluwatar/RequestType.java,MODIFIED,2,4
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,command/src/main/java/com/iluwatar/App.java,MODIFIED,13,13
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,command/src/main/java/com/iluwatar/Command.java,MODIFIED,4,4
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,command/src/main/java/com/iluwatar/Goblin.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,command/src/main/java/com/iluwatar/InvisibilitySpell.java,MODIFIED,2,2
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,command/src/main/java/com/iluwatar/ShrinkSpell.java,MODIFIED,3,3
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,command/src/main/java/com/iluwatar/Size.java,MODIFIED,3,6
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,command/src/main/java/com/iluwatar/Target.java,MODIFIED,4,3
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,command/src/main/java/com/iluwatar/Visibility.java,MODIFIED,4,5
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,command/src/main/java/com/iluwatar/Wizard.java,MODIFIED,4,4
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,composite/src/main/java/com/iluwatar/App.java,MODIFIED,11,11
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,composite/src/main/java/com/iluwatar/LetterComposite.java,MODIFIED,5,5
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,composite/src/main/java/com/iluwatar/Messenger.java,MODIFIED,31,20
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,composite/src/main/java/com/iluwatar/Sentence.java,MODIFIED,2,3
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,composite/src/main/java/com/iluwatar/Word.java,MODIFIED,2,2
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,decorator/src/main/java/com/iluwatar/App.java,MODIFIED,12,12
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,decorator/src/main/java/com/iluwatar/Hostile.java,MODIFIED,2,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,decorator/src/main/java/com/iluwatar/SmartTroll.java,MODIFIED,2,2
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,decorator/src/main/java/com/iluwatar/Troll.java,MODIFIED,2,2
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,double-checked-locking/src/main/java/com/iluwatar/App.java,MODIFIED,14,13
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,double-checked-locking/src/main/java/com/iluwatar/Inventory.java,MODIFIED,7,8
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,facade/src/main/java/com/iluwatar/App.java,MODIFIED,8,8
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,facade/src/main/java/com/iluwatar/DwarvenGoldmineFacade.java,MODIFIED,8,8
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,facade/src/main/java/com/iluwatar/DwarvenMineWorker.java,MODIFIED,6,6
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,factory-method/src/main/java/com/iluwatar/App.java,MODIFIED,16,16
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,factory-method/src/main/java/com/iluwatar/Blacksmith.java,MODIFIED,2,2
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,factory-method/src/main/java/com/iluwatar/ElfBlacksmith.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,factory-method/src/main/java/com/iluwatar/ElfWeapon.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,factory-method/src/main/java/com/iluwatar/OrcBlacksmith.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,factory-method/src/main/java/com/iluwatar/OrcWeapon.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,factory-method/src/main/java/com/iluwatar/WeaponType.java,MODIFIED,11,6
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,flyweight/src/main/java/com/iluwatar/AlchemistShop.java,MODIFIED,12,12
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,flyweight/src/main/java/com/iluwatar/App.java,MODIFIED,6,6
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,flyweight/src/main/java/com/iluwatar/HealingPotion.java,MODIFIED,2,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,flyweight/src/main/java/com/iluwatar/HolyWaterPotion.java,MODIFIED,2,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,flyweight/src/main/java/com/iluwatar/InvisibilityPotion.java,MODIFIED,2,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,flyweight/src/main/java/com/iluwatar/PoisonPotion.java,MODIFIED,2,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,flyweight/src/main/java/com/iluwatar/Potion.java,MODIFIED,2,2
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,flyweight/src/main/java/com/iluwatar/PotionFactory.java,MODIFIED,4,4
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,flyweight/src/main/java/com/iluwatar/PotionType.java,MODIFIED,2,6
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,flyweight/src/main/java/com/iluwatar/StrengthPotion.java,MODIFIED,2,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,interpreter/src/main/java/com/iluwatar/App.java,MODIFIED,58,52
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,interpreter/src/main/java/com/iluwatar/Expression.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,interpreter/src/main/java/com/iluwatar/MinusExpression.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,interpreter/src/main/java/com/iluwatar/MultiplyExpression.java,MODIFIED,3,2
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,interpreter/src/main/java/com/iluwatar/NumberExpression.java,MODIFIED,2,2
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,interpreter/src/main/java/com/iluwatar/PlusExpression.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,iterator/src/main/java/com/iluwatar/App.java,MODIFIED,24,24
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,iterator/src/main/java/com/iluwatar/Item.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,iterator/src/main/java/com/iluwatar/ItemIterator.java,MODIFIED,2,2
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,iterator/src/main/java/com/iluwatar/ItemType.java,MODIFIED,2,5
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,iterator/src/main/java/com/iluwatar/TreasureChest.java,MODIFIED,4,4
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,iterator/src/main/java/com/iluwatar/TreasureChestItemIterator.java,MODIFIED,5,4
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,mediator/src/main/java/com/iluwatar/Action.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,mediator/src/main/java/com/iluwatar/App.java,MODIFIED,17,17
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,mediator/src/main/java/com/iluwatar/Party.java,MODIFIED,3,3
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,mediator/src/main/java/com/iluwatar/PartyImpl.java,MODIFIED,8,8
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,mediator/src/main/java/com/iluwatar/PartyMember.java,MODIFIED,2,2
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,mediator/src/main/java/com/iluwatar/PartyMemberBase.java,MODIFIED,2,2
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,memento/src/main/java/com/iluwatar/App.java,MODIFIED,23,23
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,memento/src/main/java/com/iluwatar/Star.java,MODIFIED,12,11
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,memento/src/main/java/com/iluwatar/StarMemento.java,MODIFIED,1,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,memento/src/main/java/com/iluwatar/StarMementoInternal.java,MODIFIED,7,2
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI0MjA2NjY=,memento/src/main/java/com/iluwatar/StarType.java,MODIFIED,2,6
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI2NzA0MDA=,singleton/src/main/java/com/iluwatar/App.java,MODIFIED,9,2
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI2NzA0MDA=,singleton/src/main/java/com/iluwatar/ThreadSafeLazyLoadedIvoryTower.java,ADDED,23,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjI5NjAzMTg=,template-method/etc/template-method.jpg,MODIFIED,0,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjMwMjM0NjQ=,observer/etc/observer.jpg,MODIFIED,0,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjMwMjM0NjQ=,observer/src/main/java/com/iluwatar/Hobbits.java,MODIFIED,2,4
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjMwMjM0NjQ=,observer/src/main/java/com/iluwatar/Weather.java,MODIFIED,3,17
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjMwMjM0NjQ=,observer/src/main/java/com/iluwatar/WeatherType.java,MODIFIED,2,1
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjM2NTExODE=,README.md,MODIFIED,53,25
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjM2NTExODE=,abstract-factory/etc/abstract-factory_1.png,ADDED,0,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjM2NTExODE=,abstract-factory/etc/test.ucls,ADDED,187,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjM2NTExODE=,adapter/etc/adapter_1.png,ADDED,0,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjM2NTExODE=,adapter/etc/test.ucls,ADDED,85,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjM2NTExODE=,bridge/etc/bridge_1.png,ADDED,0,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjM2NTExODE=,bridge/etc/test.ucls,ADDED,153,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjM2NTExODE=,builder/etc/builder_1.png,ADDED,0,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjM2NTExODE=,builder/etc/test.ucls,ADDED,157,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjM2NTExODE=,chain/etc/chain_1.png,ADDED,0,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjM2NTExODE=,chain/etc/test.ucls,ADDED,113,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjM2NTExODE=,command/etc/command_1.png,ADDED,0,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjM2NTExODE=,command/etc/test.ucls,ADDED,146,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjM2NTExODE=,composite/etc/composite_1.png,ADDED,0,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjM2NTExODE=,composite/etc/test.ucls,ADDED,83,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjM2NTExODE=,decorator/etc/decorator_1.png,ADDED,0,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjM2NTExODE=,decorator/etc/test.ucls,ADDED,70,0
JavaGuide,Snailclimb,MDExOlB1bGxSZXF1ZXN0MjM2NTExODE=,design_pattern_relationship.gif,ADDED,0,0
